date,type,category,keyword,value
2021-01-13,daily,Politics,Farmers Protest,0.742929292929292
2021-01-13,daily,Entertainment,Miss Universe,0.111636363636364
2021-01-13,daily,Tragedy,Lakhimpur Kheri,0.1
2021-01-13,daily,Tragedy,Cyclone Tauktae,0.1
2021-01-13,daily,Tragedy,Cyclone Yaas,0.1
2021-01-13,daily,Tragedy,Cyclone Gulab,0.1
2021-01-13,daily,Tragedy,Cyclone Jawad,0.1
2021-01-13,daily,Politics,Pegasus,0.111008717310087
2021-01-13,daily,Entertainment,Aryan Khan,0.1
2021-01-13,daily,Elections,UP Election,0.328258667677369
2021-01-13,daily,Politics,Bulli Bai app,0.1
2021-01-13,daily,Tragedy,Vaishno Devi stampede,0.1
2021-01-13,daily,"Festival, Days",Ayodhya Deepotsav,0.1
2021-01-13,daily,"Violence, war",Assam Mizoram Border Dispute,0.1
2021-01-13,daily,Tragedy,Uttarakhand flood,0.1
2021-01-13,daily,Elections,KMC Election 2021 Results,0.1
2021-01-13,daily,Politics,Panama Papers,0.1
2021-01-13,daily,Sports,Vijay Hazare Trophy,0.1
2021-01-13,daily,Sports,Novak Djokovic,0.100289855072464
2021-01-13,daily,World,Suez Canal Crisis,0.1
2021-01-13,daily,Business,cryptocurrency,0.44107957478297
2021-01-13,daily,"Festival, Days",Kumbh Mela,0.287006046167452
2021-01-13,daily,Sports,Tokyo Olympics,0.1
2021-01-13,daily,health,Delta variant,0.1
2021-01-13,daily,Business,Jack Dorsey quits,0.1
2021-01-13,daily,"Violence, war",Nagaland Killings,0.1
2021-01-13,daily,Sports,IPL Auction,0.341253229529092
2021-01-13,daily,Business,Pandora Papers,0.1
2021-01-13,daily,Sports,India vs South Africa,0.110769230769231
2021-01-13,daily,Sports,Eurocup,0.1
2021-01-13,daily,Health,COVID Vaccine,1.67496503496504
2021-01-13,daily,Business,Elon Musk,3.53805527805528
2021-01-13,daily,Entertainment,Vicky Kaushal,0.159340659340659
2021-01-13,daily,Sports,bajrang Punia,0.1
2021-01-13,daily,Sports,P V Sindhu,0.1
2021-01-13,daily,Sports,Sushil Kumar,0.1
2021-01-13,daily,Sports,Paralympics,0.1
2021-01-13,daily,Sports,IPL,3.02
2021-01-13,daily,Entertainment,Shershaah,0.1
2021-01-13,daily,Entertainment,Sooryavanshi,0.146666666666667
2021-01-13,daily,Entertainment,Drishyam 2,0.12
2021-01-13,daily,health,Bird Flu,4.055
2021-01-13,daily,Sports,Copa America,0.1
2021-01-13,daily,Sports,Wimbledon,0.1
2021-01-13,daily,Sports,English Premier League,0.19782554550869
2021-01-14,daily,Sports,T20 World Cup,0.177171717171717
2021-01-14,daily,Health,Omicron,0.1
2021-01-14,daily,Tragedy,Bipin Rawat Death,0.1
2021-01-14,daily,"Festival, Days",Independence Day,0.373939393939394
2021-01-14,daily,Business,Zomato IPO,0.1
2021-01-14,daily,Business,PayTM IPO,0.1
2021-01-14,daily,Business,nykaa IPO,0.1
2021-01-14,daily,Elections,West Bengal Election,0.123902200638353
2021-01-14,daily,Health,coronavirus,9.06388888888889
2021-01-14,daily,World,Taliban,0.107222222222222
2021-01-14,daily,Governance,Air India Divestment,0.1
2021-01-14,daily,Sports,Neeraj Chopra,0.1
2021-01-14,daily,Entertainment,Raj Kundra,0.1
2021-01-14,daily,"Violence, war",Myanmar coup,0.1
2021-01-14,daily,Business,NFT,0.1
2021-01-14,daily,Politics,Farmers Protest,0.724125874125873
2021-01-14,daily,Entertainment,Miss Universe,0.111636363636364
2021-01-14,daily,Tragedy,Lakhimpur Kheri,0.1
2021-01-14,daily,Tragedy,Cyclone Tauktae,0.1
2021-01-14,daily,Tragedy,Cyclone Yaas,0.1
2021-01-14,daily,Tragedy,Cyclone Gulab,0.1
2021-01-14,daily,Tragedy,Cyclone Jawad,0.1
2021-01-14,daily,Politics,Pegasus,0.101917808219178
2021-01-14,daily,Entertainment,Aryan Khan,0.1
2021-01-14,daily,Elections,UP Election,0.300799460218162
2021-01-14,daily,Politics,Bulli Bai app,0.1
2021-01-14,daily,Tragedy,Vaishno Devi stampede,0.1
2021-01-14,daily,"Festival, Days",Ayodhya Deepotsav,0.1
2021-01-14,daily,"Violence, war",Assam Mizoram Border Dispute,0.1
2021-01-14,daily,Tragedy,Uttarakhand flood,0.1
2021-01-14,daily,Elections,KMC Election 2021 Results,0.1
2021-01-14,daily,Politics,Panama Papers,0.1
2021-01-14,daily,Sports,Vijay Hazare Trophy,0.1
2021-01-14,daily,Sports,Novak Djokovic,0.100289855072464
2021-01-14,daily,World,Suez Canal Crisis,0.1
2021-01-14,daily,Business,cryptocurrency,0.397163490866886
2021-01-14,daily,"Festival, Days",Kumbh Mela,0.309570148731555
2021-01-14,daily,Sports,Tokyo Olympics,0.1
2021-01-14,daily,health,Delta variant,0.1
2021-01-14,daily,Business,Jack Dorsey quits,0.1
2021-01-14,daily,"Violence, war",Nagaland Killings,0.1
2021-01-14,daily,Sports,IPL Auction,0.345945311640529
2021-01-14,daily,Business,Pandora Papers,0.1
2021-01-14,daily,Sports,India vs South Africa,0.110769230769231
2021-01-14,daily,Sports,Eurocup,0.1
2021-01-14,daily,Health,COVID Vaccine,1.61019230769231
2021-01-14,daily,Business,Elon Musk,2.64260073260073
2021-01-14,daily,Entertainment,Vicky Kaushal,0.164340659340659
2021-01-14,daily,Sports,bajrang Punia,0.1
2021-01-14,daily,Sports,P V Sindhu,0.1
2021-01-14,daily,Sports,Sushil Kumar,0.1
2021-01-14,daily,Sports,Paralympics,0.1
2021-01-14,daily,Sports,IPL,2.72857142857143
2021-01-14,daily,Entertainment,Shershaah,0.1
2021-01-14,daily,Entertainment,Sooryavanshi,0.126666666666667
2021-01-14,daily,Entertainment,Drishyam 2,0.1
2021-01-14,daily,health,Bird Flu,3.47166666666667
2021-01-14,daily,Sports,Copa America,0.1
2021-01-14,daily,Sports,Wimbledon,0.1
2021-01-14,daily,Sports,English Premier League,0.180902468585613
2021-01-15,daily,Sports,T20 World Cup,0.172727272727273
2021-01-15,daily,Health,Omicron,0.1
2021-01-15,daily,Tragedy,Bipin Rawat Death,0.1
2021-01-15,daily,"Festival, Days",Independence Day,0.367272727272727
2021-01-15,daily,Business,Zomato IPO,0.1
2021-01-15,daily,Business,PayTM IPO,0.1
2021-01-15,daily,Business,nykaa IPO,0.1
2021-01-15,daily,Elections,West Bengal Election,0.124490435932471
2021-01-15,daily,Health,coronavirus,9.01388888888889
2021-01-15,daily,World,Taliban,0.107222222222222
2021-01-15,daily,Governance,Air India Divestment,0.1
2021-01-15,daily,Sports,Neeraj Chopra,0.1
2021-01-15,daily,Entertainment,Raj Kundra,0.1
2021-01-15,daily,"Violence, war",Myanmar coup,0.1
2021-01-15,daily,Business,NFT,0.1
2021-01-15,daily,Politics,Farmers Protest,0.76048951048951
2021-01-15,daily,Entertainment,Miss Universe,0.107803921568628
2021-01-15,daily,Tragedy,Lakhimpur Kheri,0.1
2021-01-15,daily,Tragedy,Cyclone Tauktae,0.1
2021-01-15,daily,Tragedy,Cyclone Yaas,0.1
2021-01-15,daily,Tragedy,Cyclone Gulab,0.1
2021-01-15,daily,Tragedy,Cyclone Jawad,0.1
2021-01-15,daily,Politics,Pegasus,0.102506043513296
2021-01-15,daily,Entertainment,Aryan Khan,0.1
2021-01-15,daily,Elections,UP Election,0.271565948631709
2021-01-15,daily,Politics,Bulli Bai app,0.1
2021-01-15,daily,Tragedy,Vaishno Devi stampede,0.1
2021-01-15,daily,"Festival, Days",Ayodhya Deepotsav,0.1
2021-01-15,daily,"Violence, war",Assam Mizoram Border Dispute,0.1
2021-01-15,daily,Tragedy,Uttarakhand flood,0.1
2021-01-15,daily,Elections,KMC Election 2021 Results,0.1
2021-01-15,daily,Politics,Panama Papers,0.1
2021-01-15,daily,Sports,Vijay Hazare Trophy,0.1
2021-01-15,daily,Sports,Novak Djokovic,0.100289855072464
2021-01-15,daily,World,Suez Canal Crisis,0.1
2021-01-15,daily,Business,cryptocurrency,0.368553865198437
2021-01-15,daily,"Festival, Days",Kumbh Mela,0.381495282421394
2021-01-15,daily,Sports,Tokyo Olympics,0.1
2021-01-15,daily,health,Delta variant,0.1
2021-01-15,daily,Business,Jack Dorsey quits,0.1
2021-01-15,daily,"Violence, war",Nagaland Killings,0.1
2021-01-15,daily,Sports,IPL Auction,0.373580639275856
2021-01-15,daily,Business,Pandora Papers,0.1
2021-01-15,daily,Sports,India vs South Africa,0.102222222222222
2021-01-15,daily,Sports,Eurocup,0.1
2021-01-15,daily,Health,COVID Vaccine,1.7025
2021-01-15,daily,Business,Elon Musk,2.24809523809524
2021-01-15,daily,Entertainment,Vicky Kaushal,0.153571428571429
2021-01-15,daily,Sports,bajrang Punia,0.1
2021-01-15,daily,Sports,P V Sindhu,0.1
2021-01-15,daily,Sports,Sushil Kumar,0.1
2021-01-15,daily,Sports,Paralympics,0.1
2021-01-15,daily,Sports,IPL,2.76190476190476
2021-01-15,daily,Entertainment,Shershaah,0.1
2021-01-15,daily,Entertainment,Sooryavanshi,0.113333333333333
2021-01-15,daily,Entertainment,Drishyam 2,0.1
2021-01-15,daily,health,Bird Flu,2.93833333333333
2021-01-15,daily,Sports,Copa America,0.1
2021-01-15,daily,Sports,Wimbledon,0.1
2021-01-15,daily,Sports,English Premier League,0.161508529191674
2021-01-16,daily,Sports,T20 World Cup,0.156363636363636
2021-01-16,daily,Health,Omicron,0.1
2021-01-16,daily,Tragedy,Bipin Rawat Death,0.1
2021-01-16,daily,"Festival, Days",Independence Day,0.372727272727273
2021-01-16,daily,Business,Zomato IPO,0.1
2021-01-16,daily,Business,PayTM IPO,0.1
2021-01-16,daily,Business,nykaa IPO,0.1
2021-01-16,daily,Elections,West Bengal Election,0.129842548608527
2021-01-16,daily,Health,coronavirus,9.36944444444444
2021-01-16,daily,World,Taliban,0.105
2021-01-16,daily,Governance,Air India Divestment,0.1
2021-01-16,daily,Sports,Neeraj Chopra,0.1
2021-01-16,daily,Entertainment,Raj Kundra,0.1
2021-01-16,daily,"Violence, war",Myanmar coup,0.1
2021-01-16,daily,Business,NFT,0.1
2021-01-16,daily,Politics,Farmers Protest,0.677156177156176
2021-01-16,daily,Entertainment,Miss Universe,0.106470588235294
2021-01-16,daily,Tragedy,Lakhimpur Kheri,0.1
2021-01-16,daily,Tragedy,Cyclone Tauktae,0.1
2021-01-16,daily,Tragedy,Cyclone Yaas,0.1
2021-01-16,daily,Tragedy,Cyclone Gulab,0.1
2021-01-16,daily,Tragedy,Cyclone Jawad,0.1
2021-01-16,daily,Politics,Pegasus,0.102506043513296
2021-01-16,daily,Entertainment,Aryan Khan,0.1
2021-01-16,daily,Elections,UP Election,0.342026042528423
2021-01-16,daily,Politics,Bulli Bai app,0.1
2021-01-16,daily,Tragedy,Vaishno Devi stampede,0.1
2021-01-16,daily,"Festival, Days",Ayodhya Deepotsav,0.1
2021-01-16,daily,"Violence, war",Assam Mizoram Border Dispute,0.1
2021-01-16,daily,Tragedy,Uttarakhand flood,0.1
2021-01-16,daily,Elections,KMC Election 2021 Results,0.1
2021-01-16,daily,Politics,Panama Papers,0.1
2021-01-16,daily,Sports,Vijay Hazare Trophy,0.1
2021-01-16,daily,Sports,Novak Djokovic,0.100289855072464
2021-01-16,daily,World,Suez Canal Crisis,0.1
2021-01-16,daily,Business,cryptocurrency,0.343276869893272
2021-01-16,daily,"Festival, Days",Kumbh Mela,0.417852089933131
2021-01-16,daily,Sports,Tokyo Olympics,0.1
2021-01-16,daily,health,Delta variant,0.1
2021-01-16,daily,Business,Jack Dorsey quits,0.1
2021-01-16,daily,"Violence, war",Nagaland Killings,0.1
2021-01-16,daily,Sports,IPL Auction,0.385009210704428
2021-01-16,daily,Business,Pandora Papers,0.1
2021-01-16,daily,Sports,India vs South Africa,0.102222222222222
2021-01-16,daily,Sports,Eurocup,0.1
2021-01-16,daily,Health,COVID Vaccine,2.5825
2021-01-16,daily,Business,Elon Musk,2.1147619047619
2021-01-16,daily,Entertainment,Vicky Kaushal,0.153571428571429
2021-01-16,daily,Sports,bajrang Punia,0.1
2021-01-16,daily,Sports,P V Sindhu,0.1
2021-01-16,daily,Sports,Sushil Kumar,0.1
2021-01-16,daily,Sports,Paralympics,0.1
2021-01-16,daily,Sports,IPL,2.76190476190476
2021-01-16,daily,Entertainment,Shershaah,0.1
2021-01-16,daily,Entertainment,Sooryavanshi,0.126666666666667
2021-01-16,daily,Entertainment,Drishyam 2,0.113333333333333
2021-01-16,daily,health,Bird Flu,2.53833333333333
2021-01-16,daily,Sports,Copa America,0.1
2021-01-16,daily,Sports,Wimbledon,0.1
2021-01-16,daily,Sports,English Premier League,0.161508529191674
2021-01-17,daily,Sports,T20 World Cup,0.158585858585859
2021-01-17,daily,Health,Omicron,0.1
2021-01-17,daily,Tragedy,Bipin Rawat Death,0.1
2021-01-17,daily,"Festival, Days",Independence Day,0.357171717171717
2021-01-17,daily,Business,Zomato IPO,0.1
2021-01-17,daily,Business,PayTM IPO,0.1
2021-01-17,daily,Business,nykaa IPO,0.1
2021-01-17,daily,Elections,West Bengal Election,0.129562043699691
2021-01-17,daily,Health,coronavirus,9.16944444444444
2021-01-17,daily,World,Taliban,0.1
2021-01-17,daily,Governance,Air India Divestment,0.1
2021-01-17,daily,Sports,Neeraj Chopra,0.1
2021-01-17,daily,Entertainment,Raj Kundra,0.1
2021-01-17,daily,"Violence, war",Myanmar coup,0.1
2021-01-17,daily,Business,NFT,0.1
2021-01-17,daily,Politics,Farmers Protest,0.506247086247086
2021-01-17,daily,Entertainment,Miss Universe,0.106470588235294
2021-01-17,daily,Tragedy,Lakhimpur Kheri,0.109032258064516
2021-01-17,daily,Tragedy,Cyclone Tauktae,0.1
2021-01-17,daily,Tragedy,Cyclone Yaas,0.1
2021-01-17,daily,Tragedy,Cyclone Gulab,0.1
2021-01-17,daily,Tragedy,Cyclone Jawad,0.1
2021-01-17,daily,Politics,Pegasus,0.102506043513296
2021-01-17,daily,Entertainment,Aryan Khan,0.1
2021-01-17,daily,Elections,UP Election,0.40177358811047
2021-01-17,daily,Politics,Bulli Bai app,0.1
2021-01-17,daily,Tragedy,Vaishno Devi stampede,0.1
2021-01-17,daily,"Festival, Days",Ayodhya Deepotsav,0.1
2021-01-17,daily,"Violence, war",Assam Mizoram Border Dispute,0.1
2021-01-17,daily,Tragedy,Uttarakhand flood,0.1
2021-01-17,daily,Elections,KMC Election 2021 Results,0.1
2021-01-17,daily,Politics,Panama Papers,0.1
2021-01-17,daily,Sports,Vijay Hazare Trophy,0.1
2021-01-17,daily,Sports,Novak Djokovic,0.1
2021-01-17,daily,World,Suez Canal Crisis,0.1
2021-01-17,daily,Business,cryptocurrency,0.347951951707204
2021-01-17,daily,"Festival, Days",Kumbh Mela,0.443424787455338
2021-01-17,daily,Sports,Tokyo Olympics,0.1
2021-01-17,daily,health,Delta variant,0.1
2021-01-17,daily,Business,Jack Dorsey quits,0.1
2021-01-17,daily,"Violence, war",Nagaland Killings,0.1
2021-01-17,daily,Sports,IPL Auction,0.411294924990142
2021-01-17,daily,Business,Pandora Papers,0.1
2021-01-17,daily,Sports,India vs South Africa,0.102222222222222
2021-01-17,daily,Sports,Eurocup,0.1
2021-01-17,daily,Health,COVID Vaccine,3.10557692307692
2021-01-17,daily,Business,Elon Musk,2.02575091575091
2021-01-17,daily,Entertainment,Vicky Kaushal,0.155769230769231
2021-01-17,daily,Sports,bajrang Punia,0.1
2021-01-17,daily,Sports,P V Sindhu,0.1
2021-01-17,daily,Sports,Sushil Kumar,0.1
2021-01-17,daily,Sports,Paralympics,0.1
2021-01-17,daily,Sports,IPL,2.98857142857143
2021-01-17,daily,Entertainment,Shershaah,0.1
2021-01-17,daily,Entertainment,Sooryavanshi,0.113333333333333
2021-01-17,daily,Entertainment,Drishyam 2,0.113333333333333
2021-01-17,daily,health,Bird Flu,2.23547619047619
2021-01-17,daily,Sports,Copa America,0.1
2021-01-17,daily,Sports,Wimbledon,0.1
2021-01-17,daily,Sports,English Premier League,0.237712362758761
2021-01-18,daily,Sports,T20 World Cup,0.149355089355089
2021-01-18,daily,Health,Omicron,0.1
2021-01-18,daily,Tragedy,Bipin Rawat Death,0.1
2021-01-18,daily,"Festival, Days",Independence Day,0.283325563325563
2021-01-18,daily,Business,Zomato IPO,0.1
2021-01-18,daily,Business,PayTM IPO,0.1
2021-01-18,daily,Business,nykaa IPO,0.1
2021-01-18,daily,Elections,West Bengal Election,0.129866457702735
2021-01-18,daily,Health,coronavirus,8.76540404040404
2021-01-18,daily,World,Taliban,0.1
2021-01-18,daily,Governance,Air India Divestment,0.1
2021-01-18,daily,Sports,Neeraj Chopra,0.1
2021-01-18,daily,Entertainment,Raj Kundra,0.1
2021-01-18,daily,"Violence, war",Myanmar coup,0.1
2021-01-18,daily,Business,NFT,0.1
2021-01-18,daily,Politics,Farmers Protest,0.476247086247086
2021-01-18,daily,Entertainment,Miss Universe,0.106470588235294
2021-01-18,daily,Tragedy,Lakhimpur Kheri,0.109032258064516
2021-01-18,daily,Tragedy,Cyclone Tauktae,0.1
2021-01-18,daily,Tragedy,Cyclone Yaas,0.1
2021-01-18,daily,Tragedy,Cyclone Gulab,0.1
2021-01-18,daily,Tragedy,Cyclone Jawad,0.1
2021-01-18,daily,Politics,Pegasus,0.100588235294118
2021-01-18,daily,Entertainment,Aryan Khan,0.1
2021-01-18,daily,Elections,UP Election,0.430084090393575
2021-01-18,daily,Politics,Bulli Bai app,0.1
2021-01-18,daily,Tragedy,Vaishno Devi stampede,0.1
2021-01-18,daily,"Festival, Days",Ayodhya Deepotsav,0.1
2021-01-18,daily,"Violence, war",Assam Mizoram Border Dispute,0.1
2021-01-18,daily,Tragedy,Uttarakhand flood,0.1
2021-01-18,daily,Elections,KMC Election 2021 Results,0.1
2021-01-18,daily,Politics,Panama Papers,0.1
2021-01-18,daily,Sports,Vijay Hazare Trophy,0.1
2021-01-18,daily,Sports,Novak Djokovic,0.1
2021-01-18,daily,World,Suez Canal Crisis,0.1
2021-01-18,daily,Business,cryptocurrency,0.324938253077067
2021-01-18,daily,"Festival, Days",Kumbh Mela,0.446925548490345
2021-01-18,daily,Sports,Tokyo Olympics,0.1
2021-01-18,daily,health,Delta variant,0.1
2021-01-18,daily,Business,Jack Dorsey quits,0.1
2021-01-18,daily,"Violence, war",Nagaland Killings,0.1
2021-01-18,daily,Sports,IPL Auction,0.397884963304318
2021-01-18,daily,Business,Pandora Papers,0.1
2021-01-18,daily,Sports,India vs South Africa,0.102222222222222
2021-01-18,daily,Sports,Eurocup,0.1
2021-01-18,daily,Health,COVID Vaccine,3.17446581196581
2021-01-18,daily,Business,Elon Musk,1.72352869352869
2021-01-18,daily,Entertainment,Vicky Kaushal,0.135769230769231
2021-01-18,daily,Sports,bajrang Punia,0.1
2021-01-18,daily,Sports,P V Sindhu,0.1
2021-01-18,daily,Sports,Sushil Kumar,0.1
2021-01-18,daily,Sports,Paralympics,0.1
2021-01-18,daily,Sports,IPL,2.8802380952381
2021-01-18,daily,Entertainment,Shershaah,0.1
2021-01-18,daily,Entertainment,Sooryavanshi,0.113333333333333
2021-01-18,daily,Entertainment,Drishyam 2,0.113333333333333
2021-01-18,daily,health,Bird Flu,1.89047619047619
2021-01-18,daily,Sports,Copa America,0.1
2021-01-18,daily,Sports,Wimbledon,0.1
2021-01-18,daily,Sports,English Premier League,0.223435346015991
2021-01-19,daily,Sports,T20 World Cup,0.152991452991453
2021-01-19,daily,Health,Omicron,0.1
2021-01-19,daily,Tragedy,Bipin Rawat Death,0.1
2021-01-19,daily,"Festival, Days",Independence Day,0.270598290598291
2021-01-19,daily,Business,Zomato IPO,0.1
2021-01-19,daily,Business,PayTM IPO,0.1
2021-01-19,daily,Business,nykaa IPO,0.1
2021-01-19,daily,Elections,West Bengal Election,0.138413466249744
2021-01-19,daily,Health,coronavirus,8.45429292929293
2021-01-19,daily,World,Taliban,0.1
2021-01-19,daily,Governance,Air India Divestment,0.1
2021-01-19,daily,Sports,Neeraj Chopra,0.1
2021-01-19,daily,Entertainment,Raj Kundra,0.1
2021-01-19,daily,"Violence, war",Myanmar coup,0.1
2021-01-19,daily,Business,NFT,0.1
2021-01-19,daily,Politics,Farmers Protest,0.450606060606061
2021-01-19,daily,Entertainment,Miss Universe,0.114248366013072
2021-01-19,daily,Tragedy,Lakhimpur Kheri,0.109032258064516
2021-01-19,daily,Tragedy,Cyclone Tauktae,0.1
2021-01-19,daily,Tragedy,Cyclone Yaas,0.1
2021-01-19,daily,Tragedy,Cyclone Gulab,0.1
2021-01-19,daily,Tragedy,Cyclone Jawad,0.1
2021-01-19,daily,Politics,Pegasus,0.100588235294118
2021-01-19,daily,Entertainment,Aryan Khan,0.1
2021-01-19,daily,Elections,UP Election,0.455725116034601
2021-01-19,daily,Politics,Bulli Bai app,0.1
2021-01-19,daily,Tragedy,Vaishno Devi stampede,0.1
2021-01-19,daily,"Festival, Days",Ayodhya Deepotsav,0.1
2021-01-19,daily,"Violence, war",Assam Mizoram Border Dispute,0.1
2021-01-19,daily,Tragedy,Uttarakhand flood,0.1
2021-01-19,daily,Elections,KMC Election 2021 Results,0.1
2021-01-19,daily,Politics,Panama Papers,0.1
2021-01-19,daily,Sports,Vijay Hazare Trophy,0.1
2021-01-19,daily,Sports,Novak Djokovic,0.1
2021-01-19,daily,World,Suez Canal Crisis,0.1
2021-01-19,daily,Business,cryptocurrency,0.368955347094161
2021-01-19,daily,"Festival, Days",Kumbh Mela,0.408250334815132
2021-01-19,daily,Sports,Tokyo Olympics,0.1
2021-01-19,daily,health,Delta variant,0.1
2021-01-19,daily,Business,Jack Dorsey quits,0.1
2021-01-19,daily,"Violence, war",Nagaland Killings,0.1
2021-01-19,daily,Sports,IPL Auction,0.38253457398285
2021-01-19,daily,Business,Pandora Papers,0.1
2021-01-19,daily,Sports,India vs South Africa,0.102911877394636
2021-01-19,daily,Sports,Eurocup,0.1
2021-01-19,daily,Health,COVID Vaccine,3.28529914529915
2021-01-19,daily,Business,Elon Musk,1.48686202686203
2021-01-19,daily,Entertainment,Vicky Kaushal,0.130769230769231
2021-01-19,daily,Sports,bajrang Punia,0.1
2021-01-19,daily,Sports,P V Sindhu,0.1
2021-01-19,daily,Sports,Sushil Kumar,0.1
2021-01-19,daily,Sports,Paralympics,0.1
2021-01-19,daily,Sports,IPL,3.185
2021-01-19,daily,Entertainment,Shershaah,0.1
2021-01-19,daily,Entertainment,Sooryavanshi,0.113333333333333
2021-01-19,daily,Entertainment,Drishyam 2,0.113333333333333
2021-01-19,daily,health,Bird Flu,1.72797619047619
2021-01-19,daily,Sports,Copa America,0.1
2021-01-19,daily,Sports,Wimbledon,0.1
2021-01-19,daily,Sports,English Premier League,0.255913978494624
2021-01-20,daily,Sports,T20 World Cup,0.149355089355089
2021-01-20,daily,Health,Omicron,0.1
2021-01-20,daily,Tragedy,Bipin Rawat Death,0.1
2021-01-20,daily,"Festival, Days",Independence Day,0.301507381507382
2021-01-20,daily,Business,Zomato IPO,0.1
2021-01-20,daily,Business,PayTM IPO,0.1
2021-01-20,daily,Business,nykaa IPO,0.1
2021-01-20,daily,Elections,West Bengal Election,0.140325230955626
2021-01-20,daily,Health,coronavirus,7.75429292929293
2021-01-20,daily,World,Taliban,0.1
2021-01-20,daily,Governance,Air India Divestment,0.1
2021-01-20,daily,Sports,Neeraj Chopra,0.1
2021-01-20,daily,Entertainment,Raj Kundra,0.1
2021-01-20,daily,"Violence, war",Myanmar coup,0.1
2021-01-20,daily,Business,NFT,0.1
