date,T20 World Cup,Omicron,Bipin Rawat Death,Independence Day,Zomato IPO,PayTM IPO,nykaa IPO,West Bengal Election,coronavirus,Taliban,Air India Divestment,Neeraj Chopra,Raj Kundra,Myanmar coup,NFT,Farmers Protest,Miss Universe,Lakhimpur Kheri,Cyclone Tauktae,Cyclone Yaas,Cyclone Gulab,Cyclone Jawad,Pegasus,Aryan Khan,UP Election,Bulli Bai app,Vaishno Devi stampede,Ayodhya Deepotsav,Assam Mizoram Border Dispute,Uttarakhand flood,KMC Election 2021 Results,Panama Papers,Vijay Hazare Trophy,Novak Djokovic,cryptocurrency,Kumbh Mela,Tokyo Olympics,Delta variant,Jack Dorsey quits,Nagaland Killings,IPL Auction,Pandora Papers,India vs South Africa,Eurocup,COVID Vaccine,Elon Musk,Vicky Kaushal,bajrang Punia,P V Sindhu,Sushil Kumar,Paralympics,IPL,Shershaah,Sooryavanshi,Drishyam 2,Bird Flu,Copa America,Wimbledon,English Premier League
2021-02-10,0.166356693300303,0.1,0.1,0.233156385938568,0.1,0.1,0.1,0.189937805388804,6.595,0.1,0.1,0.1,0.1,0.1,0.1,1.1079954954955,0.11030303030303,0.1,0.1,0.1,0.1,0.1,0.104242424242424,0.1,0.22844115410636,0.1,0.1,0.1,0.1,1.20753289721032,0.1,0.1,0.11638998682477,0.134825174825175,0.749473337782298,0.283764832056192,0.1,0.1,0.1,0.1,1,0.1,13.64,0.1,0.962418632764759,0.903295396749486,0.103650793650793,0.1,0.1,0.1,0.1,3.4,0.1,0.1,0.1,0.534637839827814,0.1,0.1,0.26306342780027
2021-02-11,0.139083966027576,0.1,0.1,0.260429113211295,0.1,0.1,0.1,0.21609165154265,6.72,0.1,0.1,0.1,0.1,0.1,0.1,0.764245495495496,0.113333333333333,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.319350245015451,0.1,0.1,0.1,0.1,1.24907135874878,0.1,0.1,0.133781291172596,0.149607783520827,0.885836974145935,0.311037559328919,0.1,0.1,0.1,0.1,1,0.1,9.84,0.1,1.00871492906106,0.917845661299751,0.104444444444444,0.1,0.1,0.1,0.1,3.4,0.1,0.1,0.1,0.492213597403571,0.1,0.1,0.217608882345725
2021-02-12,0.159391658335268,0.1,0.1,0.234993215775398,0.1,0.1,0.1,0.240367513611615,6.79222222222222,0.1,0.1,0.1,0.1,0.1,0.1,0.626914414414415,0.113333333333333,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.500888706553913,0.1,0.1,0.1,0.1,0.513173922851342,0.1,0.1,0.136858214249519,0.191146245059289,0.967888256197217,0.273088841380201,0.1,0.1,0.1,0.1,1.4,0.1,4.86,0.1,1.04112233646846,0.885438253892343,0.102222222222222,0.1,0.1,0.1,0.1,3.4,0.1,0.1,0.1,0.430880264070238,0.1,0.1,0.127352472089314
2021-02-13,0.15003493318907,0.1,0.1,0.240451305444014,0.1,0.1,0.1,0.230801328962005,6.65222222222222,0.1,0.1,0.1,0.1,0.1,0.1,0.579752252252252,0.115555555555555,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.659108329685817,0.1,0.1,0.1,0.1,0.223496503496504,0.1,0.1,0.152572499963804,0.209827563740607,0.912235234754722,0.276077795246348,0.1,0.1,0.1,0.1,1.3,0.1,0.66,0.1,1.10178410117434,0.808232371539402,0.102222222222222,0.1,0.1,0.1,0.1,3.6,0.1,0.1,0.1,0.413173961276216,0.1,0.1,0.134792368125701
2021-02-14,0.166955664896387,0.1,0.1,0.270176915200111,0.1,0.1,0.1,0.313301328962005,6.99722222222222,0.1,0.1,0.1,0.1,0.1,0.1,0.557978058703865,0.126805555555556,0.11125,0.1,0.1,0.1,0.1,0.108125,0.1,0.825343085783378,0.1,0.1,0.1,0.1,0.170769230769231,0.1,0.1,0.159845227236532,0.298918472831516,0.929994381096186,0.329812551343909,0.1,0.1,0.1,0.1,1.4,0.1,1.64,0.1,1.06452919921356,0.827186619905415,0.102222222222222,0.1,0.1,0.1,0.1,3.6,0.1,0.1,0.1,0.407000180788411,0.1,0.1,0.202292368125701
2021-02-15,0.164275252525253,0.1,0.1,0.27046768971769,0.1,0.1,0.1,0.38698553948832,7.17722222222222,0.1,0.1,0.1,0.1,0.1,0.1,0.572671041160006,0.129882478632479,0.11125,0.1,0.1,0.1,0.1,0.108125,0.1,0.907738010446344,0.1,0.1,0.1,0.1,0.154871794871795,0.1,0.1,0.149542196933501,0.306999280912324,0.880985657860658,0.320851409393076,0.1,0.1,0.1,0.1,1.5,0.1,1.64,0.1,1.0719201822143,0.774267181620123,0.102222222222222,0.1,0.1,0.1,0.1,3.6,0.1,0.1,0.1,0.375808005266338,0.1,0.1,0.207933393766727
2021-02-16,0.180547564687976,0.1,0.1,0.249504634508059,0.1,0.1,0.1,0.421271253774035,6.99388888888889,0.1,0.1,0.1,0.1,0.1,0.1,0.553226596715561,0.129425857627912,0.11125,0.1,0.1,0.1,0.1,0.110042808219178,0.1,0.795865864327622,0.1,0.1,0.1,0.1,0.113333333333333,0.1,0.1,0.126063936063936,0.368216672216672,0.790533187956133,0.28083480499291,0.1,0.1,0.1,0.1,1.7,0.1,1.46,0.1,1.00788195043413,0.644279129051425,0.1,0.1,0.1,0.1,0.1,3.8,0.1,0.1,0.1,0.343014314938402,0.1,0.1,0.206721272554606
2021-02-17,0.168547564687976,0.1,0.1,0.236171301174726,0.1,0.1,0.1,0.465303084012761,6.49474358974359,0.1,0.1,0.1,0.1,0.1,0.1,0.495532167592561,0.137425857627912,0.11125,0.1,0.1,0.1,0.1,0.110042808219178,0.1,0.623865864327622,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.138281130634072,0.371384093031152,0.709866521289466,0.252168138326243,0.1,0.1,0.1,0.1,2.1,0.1,1.46,0.1,0.954310521862705,0.559755319527615,0.1,0.1,0.1,0.1,0.1,5.2,0.1,0.1,0.1,0.304347648271735,0.1,0.1,0.200054605887939
2021-02-18,0.191894962718918,0.1,0.1,0.239640593251613,0.1,0.1,0.1,0.526593406593407,6.85474358974359,0.1,0.1,0.1,0.1,0.1,0.1,0.488224475284868,0.145583382241133,0.11125,0.1,0.1,0.1,0.1,0.110042808219178,0.105316455696203,0.499690211881928,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.132196474549415,0.366093087740146,0.685206418148351,0.285954667471422,0.1,0.1,0.1,0.1,22,0.1,1.08,0.1,0.94308057533864,0.551733929153284,0.1,0.1,0.1,0.1,0.1,24.4,0.1,0.1,0.48,0.280781466055764,0.1,0.1,0.173141025641026
2021-02-19,0.191388205962161,0.1,0.1,0.235755458116478,0.1,0.1,0.1,0.482455475558924,7.01863247863248,0.1,0.1,0.1,0.1,0.1,0.1,0.462776446611033,0.134333382241133,0.1,0.1,0.1,0.1,0.1,0.108944835246205,0.115046185425932,0.373930076746792,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.144923747276688,0.297002178649237,0.614513850580783,0.24566750530926,0.1,0.1,0.1,0.1,25.4,0.1,0.1,0.1,1.04200530652144,0.509440022343248,0.105806451612903,0.1,0.1,0.1,0.1,30.4,0.1,0.1,1.86,0.276474033623331,0.1,0.1,0.112668052668053
2021-02-20,0.202422688720782,0.1,0.1,0.236993300733631,0.1,0.1,0.1,0.491546384649833,8.11006105006106,0.1,0.1,0.1,0.1,0.1,0.1,0.409392987964417,0.142290941922831,0.11448275862069,0.1,0.1,0.1,0.1,0.108944835246205,0.132977219908691,0.344752357913901,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.12492374727669,0.282557734204793,0.696476715302269,0.27961975995117,0.1,0.1,0.1,0.1,26.2,0.1,0.1,0.1,1.20412651864265,0.572318810222036,0.110806451612903,0.1,0.1,0.1,0.1,32.8,0.1,0.1,3.04,0.32519198234128,0.1,0.111034482758621,0.145647716682199
2021-02-21,0.209011903217054,0.1,0.1,0.235363337147711,0.1,0.1,0.1,0.461131638106054,8.44339438339439,0.1,0.1,0.1,0.1,0.1,0.1,0.380760509331938,0.134730685290266,0.11448275862069,0.1,0.1,0.1,0.1,0.107027027027027,0.132977219908691,0.358312267745703,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.68270152505447,0.416187363834423,0.660998997251289,0.297618719548881,0.1,0.1,0.1,0.1,26,0.1,0.1,0.1,1.19611087836894,0.62823278871666,0.121109481915934,0.1,0.1,0.1,0.1,34,0.1,0.1,4.02,0.366808073896682,0.1,0.123945875163684,0.214255311618908
2021-02-22,0.210154760359911,0.1,0.1,0.263363337147711,0.1,0.1,0.1,0.494749871724288,9.29809523809525,0.1,0.1,0.1,0.1,0.1,0.1,0.405250305250305,0.135302113861695,0.11448275862069,0.1,0.1,0.1,0.1,0.107027027027027,0.132977219908691,0.361740839174274,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2.22240740740741,0.434814814814815,0.64642756867986,0.308190148120309,0.1,0.1,0.1,0.1,25.2,0.1,0.1,0.1,1.27801564027371,0.664423264907136,0.121109481915934,0.1,0.1,0.1,0.1,33.4,0.1,0.1,4.6,0.361093788182396,0.1,0.135374446592255,0.228541025904622
2021-02-23,0.194964886942189,0.1,0.1,0.278553210565432,0.1,0.1,0.1,0.491524065272675,9.83809523809525,0.1,0.1,0.1,0.1,0.1,0.1,0.348840048840049,0.125175531583214,0.11448275862069,0.1,0.1,0.1,0.1,0.107027027027027,0.127660764212488,0.379462358161616,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2.52611111111111,0.42,0.686933897793784,0.280342046854487,0.1,0.1,0.1,0.1,5.4,0.1,0.1,0.1,1.2719550342131,0.694726295210166,0.121109481915934,0.1,0.1,0.1,0.1,14.6,0.1,0.1,4.6,0.356030497043155,0.1,0.135374446592255,0.228541025904622
2021-02-24,0.183636537315967,0.1,0.1,0.243475579743121,0.1,0.1,0.1,0.460106440751602,9.51587301587303,0.1,0.1,0.1,0.1,0.1,0.1,0.323236184105749,0.125175531583214,0.11448275862069,0.1,0.1,0.1,0.1,0.1,0.117931034482759,0.386937918828666,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2.83611111111111,0.4,0.614075933446458,0.28505740050601,0.1,0.1,0.1,0.1,1.9,0.1,0.1,0.1,1.27559440559441,0.666934731934732,0.11530303030303,0.1,0.1,0.1,0.1,9.2,0.1,0.1,3.4,0.322505482667077,0.1,0.135374446592255,0.221513998877595
2021-02-25,0.199660878086759,0.1,0.1,0.251589170006812,0.1,0.1,0.1,0.420246300891462,9.03333333333333,0.1,0.1,0.1,0.1,0.1,0.1,0.332759993629559,0.117670460589299,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.368378081100471,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2.26219806763285,0.39,0.568538408091489,0.286173019167268,0.1,0.1,0.1,0.1,0.92,0.1,0.1,0.1,1.23593923318061,0.64250944457841,0.11030303030303,0.1,0.1,0.1,0.1,7.2,0.1,0.1,2.4,0.281329012078842,0.118235294117647,0.124339963833635,0.192305073928305
2021-02-26,0.17376904839746,0.1,0.1,0.239333703953878,0.1,0.1,0.1,0.924610627267175,8.76060606060606,0.1,0.1,0.1,0.1,0.1,0.1,0.288395056241366,0.112354004893096,0.1,0.1,0.1,0.1,0.1,0.102727272727273,0.1,0.377296377993452,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2.07775362318841,0.18037037037037,0.532347383925781,0.257433088212147,0.1,0.1,0.1,0.1,0.54,0.1,0.1,0.1,1.30899410623549,0.601068003136969,0.1,0.1,0.1,0.1,0.1,5.8,0.1,0.1,1.6,0.210385398730165,0.118235294117647,0.111428571428571,0.133242933537051
2021-02-27,0.160868615497027,0.1,0.1,0.207616532236706,0.1,0.1,0.1,1.05131628028862,8.19949494949495,0.1,0.1,0.1,0.1,0.1,0.1,0.247578729710753,0.103782576321668,0.102222222222222,0.1,0.1,0.1,0.1,0.102727272727273,0.1,0.358393059090133,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.81451832907076,0.117037037037037,0.517686489264886,0.261386912165971,0.1,0.1,0.1,0.1,0.36,0.1,0.1,0.1,1.36518458242596,0.526782288851254,0.1,0.1,0.1,0.1,0.1,5,0.1,0.1,1.2,0.176301704646471,0.118235294117647,0.1,0.157543077837196
2021-02-28,0.163324689557107,0.1,0.1,0.211621822242374,0.1,0.1,0.1,1.14684977904792,8.62449494949495,0.1,0.1,0.1,0.1,0.1,0.1,0.269023951155975,0.137260755048288,0.106102819237148,0.1,0.1,0.1,0.1,0.11257801899593,0.1,0.38321829997432,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2.3333589087809,0.1,0.459496426918391,0.292522374096823,0.1,0.1,0.1,0.1,0.18,0.1,0.1,0.1,1.86734908459046,0.497777959846925,0.1,0.1,0.1,0.1,0.1,4.8,0.1,0.1,1,0.228332688965383,0.118235294117647,0.10089552238806,0.256946062911822
2021-03-01,0.153632018162308,0.1,0.1,0.209612365977599,0.1,0.1,0.1,1.21819480828769,8.85782828282828,0.1,0.1,0.1,0.1,0.1,0.1,0.271644558660442,0.139178563267466,0.108020627456326,0.1,0.1,0.1,0.1,0.114495827215108,0.1,0.460877874442405,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2.42683716965047,0.1,0.506771273901778,0.280106168908832,0.1,0.1,0.1,0.1,0.13,0.1,0.105,0.1,3.16991318715457,0.513162575231541,0.110769230769231,0.1,0.1,0.1,0.1,4.6,0.1,0.1,0.95,0.232646300157455,0.118235294117647,0.10089552238806,0.264343323185795
2021-03-02,0.131889650329099,0.1,0.1,0.199709164190555,0.1,0.1,0.1,1.21563070572359,8.49393939393939,0.105,0.1,0.1,0.1,0.1,0.1,0.282477891993775,0.13564915150276,0.108020627456326,0.1,0.1,0.1,0.1,0.114495827215108,0.1,1.56970140385417,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2.20075021312873,0.1,0.460153626842954,0.246576757144126,0.1,0.1,0.1,0.1,0.176666666666667,0.1,0.105,0.1,3.89956835956836,0.515921195921196,0.110769230769231,0.1,0.1,0.1,0.1,4.32,0.1,0.1,0.83,0.19382277074569,0.1,0.10339552238806,0.274931558479913
2021-03-03,0.127116923056371,0.1,0.1,0.196300073281464,0.1,0.1,0.1,0.732157316367842,8.34166666666667,0.105,0.1,0.1,0.1,0.1,0.104691358024691,0.321524690730496,0.137871373724982,0.115181121283486,0.1,0.1,0.1,0.1,0.111768554487835,0.1,2.06889926481674,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.9034168797954,0.1,0.458526241882236,0.258501560735596,0.1,0.1,0.1,0.1,0.178888888888889,0.1,0.107222222222222,0.1,4.54893772893773,0.557362637362637,0.110769230769231,0.1,0.1,0.1,0.1,4.24,0.1,0.1,0.71,0.191095498018417,0.1,0.10339552238806,0.284892276773964
2021-03-04,0.164412960352409,0.1,0.1,0.238786475767866,0.1,0.1,0.1,0.588097165991903,8.43928571428571,0.105,0.1,0.1,0.1,0.1,0.104691358024691,0.30389945881955,0.137871373724982,0.120231626333991,0.1,0.1,0.1,0.1,0.111768554487835,0.1,2.18780258372005,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.68689026915114,0.1,0.475697959053953,0.299915702149738,0.1,0.1,0.1,0.1,0.208888888888889,0.1,0.107222222222222,0.1,5.87274725274725,0.704981684981685,0.110769230769231,0.1,0.1,0.1,0.1,4.54,0.1,0.1,0.61,0.201196508119428,0.1,0.10339552238806,0.271760963642651
2021-03-05,0.198243806123553,0.1,0.1,0.24967321852467,0.1,0.1,0.1,0.640233918128655,7.89428571428572,0.105,0.1,0.1,0.1,0.114615384615385,0.104691358024691,0.331172186092277,0.107216953518323,0.123274106242143,0.1,0.1,0.1,0.1,0.104994731296101,0.1,2.20164247517189,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.859716356107661,0.1,0.476731254117099,0.328273911104961,0.1,0.1,0.1,0.1,0.222222222222222,0.1,0.153888888888889,0.1,6.35846153846154,0.756410256410256,0.110769230769231,0.1,0.1,0.1,0.1,4.74,0.1,0.1,0.476666666666667,0.150966886994284,0.1,0.1025,0.194665670875717
2021-03-06,0.248152731442314,0.1,0.1,0.284190522714106,0.1,0.1,0.1,0.669898989898989,7.96095238095238,0.105,0.1,0.1,0.1,0.114615384615385,0.104691358024691,0.363474439737881,0.1240088227185,0.121356298022965,0.1,0.1,0.1,0.1,0.118560794044665,0.1,2.15933478286419,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.500448621553885,0.1,0.479559358403445,0.349749828029398,0.1,0.1,0.1,0.1,0.229365079365079,0.1,0.186031746031746,0.1,5.89272727272727,0.760606060606061,0.116363636363636,0.1,0.1,0.1,0.1,4.94,0.1,0.1,0.426666666666667,0.132610722610723,0.1,0.1025,0.222107120279163
2021-03-07,0.292533245443081,0.1,0.1,0.301758608636622,0.1,0.1,0.1,0.803232323232323,8.15023809523809,0.1,0.1,0.1,0.1,0.114615384615385,0.104691358024691,0.330092086796704,0.145185293306735,0.121356298022964,0.1,0.1,0.1,0.1,0.118560794044665,0.1,1.07619752796223,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.452829573934837,0.1,0.493824064285798,0.412691004499986,0.1,0.1,0.1,0.1,0.287698412698413,0.1,1.04103174603175,0.1,5.76939393939394,0.823939393939394,0.116363636363636,0.1,0.1,0.1,0.1,9.22,0.1,0.1,0.446666666666667,0.156728369669546,0.1,0.1,0.276224767337987
2021-03-08,0.315103667978293,0.1,0.1,0.329047341030988,0.1,0.1,0.1,0.851101997417787,8.26095238095238,0.108571428571429,0.1,0.1,0.1,0.114615384615385,0.1,0.322376037413988,0.147963071084513,0.114195804195804,0.1,0.1,0.1,0.1,0.118560794044665,0.1,0.566393606393606,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.911375028480291,0.1,0.480552459347526,0.406826806969122,0.1,0.1,0.1,0.1,0.290476190476191,0.1,1.11880952380952,0.1,5.6534965034965,0.875221445221445,0.116363636363636,0.1,0.1,0.1,0.1,10.9,0.1,0.1,0.416666666666667,0.156728369669546,0.1,0.102222222222222,0.311718594498481
2021-03-09,0.34245409532872,0.1,0.1,0.316611443595091,0.1,0.1,0.1,0.884635832004253,8.19666666666667,0.108571428571429,0.1,0.1,0.1,0.114615384615385,0.101621621621622,0.365373580411531,0.147963071084513,0.106923076923077,0.1,0.1,0.1,0.1,0.120182415666287,0.1,0.457465034965035,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.11178910715524,0.1,0.443369822164889,0.40477930492162,0.1,0.1,0.1,0.1,0.265476190476191,0.1,2.32380952380952,0.1,4.77400932400932,0.829067599067599,0.116363636363636,0.1,0.1,0.1,0.1,11.45,0.1,0.1,0.366666666666667,0.146425339366516,0.1,0.102222222222222,0.295993778773665
2021-03-10,0.359845399676546,0.1,0.1,0.301095672069089,0.1,0.1,0.1,0.79154273891116,7.83095238095238,0.108571428571429,0.1,0.1,0.1,0.1,0.101621621621622,0.296359495904489,0.14488614800759,0.1,0.1,0.1,0.1,0.1,0.117105492589364,0.1,0.396858974358974,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.23224365260979,0.1,0.440444578394575,0.38365254435824,0.1,0.1,0.1,0.1,0.257142857142857,0.1,2.40714285714286,0.1,4.35862470862471,0.787529137529137,0.116363636363636,0.1,0.1,0.1,0.1,11.45,0.1,0.1,0.35,0.124117647058824,0.1,0.102222222222222,0.290305804775832
2021-03-11,0.366726597814575,0.1,0.1,0.293121577756197,0.1,0.1,0.1,0.776320751596149,7.49761904761905,0.108571428571429,0.1,0.1,0.1,0.1,0.101621621621622,0.24781693857841,0.126176470588235,0.1,0.1,0.1,0.1,0.1,0.101621621621622,0.1,0.333611111111111,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.86341774167861,0.1,0.407875592774676,0.469389038722795,0.1,0.1,0.1,0.1,0.244444444444444,0.1,2.43888888888889,0.1,4.0725641025641,0.78025641025641,0.1,0.1,0.1,0.1,0.1,11.09,0.1,0.12,0.33,0.124117647058824,0.1,0.102222222222222,0.255467095098413
2021-03-12,0.515491166579143,0.1,0.1,0.303284747919367,0.1,0.1,0.1,0.702035037310435,7.38333333333333,0.117142857142857,0.1,0.1,0.1,0.1,0.121015561015561,0.26733565515595,0.105,0.104242424242424,0.1,0.1,0.1,0.1,0.101621621621622,0.1,0.297420634920635,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.86341774167861,0.1,0.387019977801414,0.457356953161298,0.1,0.1,0.1,0.1,0.169444444444444,0.1,3.81388888888889,0.1,3.9225641025641,0.696923076923077,0.1,0.1,0.1,0.1,0.1,7.44,0.1,0.12,0.28,0.11030303030303,0.1,0.102222222222222,0.181349448039589
2021-03-13,0.606590956809889,0.1,0.1,0.323602398503725,0.1,0.1,0.1,0.709403458363067,8.25761904761905,0.108571428571429,0.1,0.1,0.1,0.1,0.192682227682228,0.278446766267061,0.109166666666666,0.105075757575758,0.1,0.1,0.1,0.1,0.101621621621622,0.1,0.390753968253968,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.48220562046649,0.106666666666666,0.506464422245858,0.482356953161298,0.1,0.1,0.1,0.1,0.184444444444444,0.1,4.87388888888889,0.1,4.35846153846154,0.667863247863248,0.102222222222222,0.1,0.1,0.1,0.1,6.64,0.1,0.12,0.296666666666667,0.14030303030303,0.1,0.1,0.185516114706256
2021-03-14,0.710684524061351,0.1,0.1,0.314391872187935,0.1,0.1,0.1,0.767298195205172,9.07428571428571,0.108571428571429,0.1,0.1,0.1,0.1,0.21851823317925,0.286142597691706,0.112895480225989,0.105075757575758,0.1,0.1,0.1,0.1,0.103728813559322,0.1,0.420561660561661,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2.29766455766456,0.106666666666666,0.592080546845033,0.478600654489745,0.1,0.1,0.1,0.1,0.188015873015873,0.1,6.50603174603175,0.1,4.44097902097902,0.659471639471639,0.102222222222222,0.1,0.1,0.100338983050847,0.1,7.19,0.1,0.166666666666667,0.38,0.147421674370827,0.1,0.1,0.247311808705339
2021-03-15,0.694980983426605,0.1,0.1,0.282104218546401,0.1,0.1,0.1,0.749280177187154,9.08499999999999,0.108571428571429,0.1,0.1,0.1,0.1,0.22851823317925,0.290156682198749,0.115395480225989,0.105075757575758,0.1,0.1,0.1,0.1,0.103728813559322,0.1,0.495071464483229,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2.28821001221001,0.106666666666666,0.620390405999963,0.454727415053125,0.1,0.1,0.1,0.1,0.185238095238095,0.1,6.55603174603175,0.1,4.33636363636363,0.601010101010101,0.102222222222222,0.1,0.1,0.100338983050847,0.1,6.83,0.1,0.166666666666667,0.37,0.147421674370827,0.1,0.1,0.24069209039548
2021-03-16,0.757997623254839,0.1,0.1,0.308942651181935,0.1,0.1,0.1,0.75958815958816,9.66595238095237,0.108571428571429,0.1,0.1,0.1,0.1,0.24851823317925,0.277316751045565,0.115395480225989,0.105075757575758,0.1,0.1,0.1,0.1,0.103728813559322,0.1,0.530627020038785,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.62737085137085,0.106666666666666,0.706139115122166,0.340235160319906,0.1,0.1,0.1,0.1,0.190793650793651,0.1,6.64214285714286,0.1,4.27277389277389,0.588702408702409,0.102222222222222,0.1,0.1,0.100338983050847,0.1,7.24,0.1,0.176666666666666,0.34,0.147421674370827,0.1,0.1,0.24069209039548
2021-03-17,0.588974287040492,0.1,0.1,0.271881285581244,0.1,0.1,0.1,0.78281004408664,9.62150793650793,0.102222222222222,0.1,0.1,0.1,0.1,0.231102315763333,0.244449618178432,0.115395480225989,0.100833333333333,0.1,0.1,0.1,0.1,0.103728813559322,0.1,0.533484162895928,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.49641847041847,0.106666666666666,0.705339914322965,0.280095300180046,0.1,0.1,0.1,0.1,0.160793650793651,0.1,6.05214285714286,0.1,4.08257781434252,0.571055349878879,0.102222222222222,0.1,0.1,0.100338983050847,0.1,6.61,0.1,0.176666666666666,0.33,0.137118644067797,0.1,0.1,0.24069209039548
2021-03-18,0.552804074274535,0.1,0.1,0.22677490260252,0.1,0.1,0.1,0.770429091705688,9.16150793650793,0.102222222222222,0.1,0.1,0.1,0.1,0.161657871318888,0.201548383610531,0.106228813559322,0.1,0.1,0.1,0.1,0.1,0.103728813559322,0.1,0.479366515837104,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.34708513708514,0.1,0.579413988397039,0.218984189068935,0.1,0.1,0.1,0.1,0.165238095238095,0.1,4.95880952380953,0.1,3.53591114767585,0.495499794323324,0.106666666666667,0.1,0.1,0.100338983050847,0.1,6.01,0.1,0.176666666666667,0.283333333333333,0.107118644067797,0.1,0.1,0.181525423728814
2021-03-19,0.428314768819116,0.1,0.1,0.22422743805073,0.1,0.1,0.1,0.6832496045262,8.96984126984127,0.102222222222222,0.1,0.1,0.1,0.1,0.134200244200244,0.171582281915615,0.1025,0.1,0.1,0.1,0.1,0.1,0.106666666666667,0.1,0.487058823529412,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.262060982495765,0.1,0.533041107041107,0.176181929181929,0.1,0.1,0.1,0.1,0.158888888888889,0.1,2.21277777777778,0.1,3.42811893988365,0.435759534583064,0.106666666666667,0.1,0.1,0.1,0.1,4.76,0.1,0.13,0.2,0.1,0.1,0.1,0.11
2021-03-20,0.641650479284439,0.1,0.1,0.238062346234007,0.1,0.1,0.1,0.697284692245499,9.58769841269841,0.102222222222222,0.1,0.1,0.1,0.1,0.12885777844682,0.177678172326574,0.1,0.1,0.1,0.1,0.1,0.1,0.108584474885844,0.1,0.583382352941176,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.146060982495765,0.1,0.502493161835628,0.162277819592888,0.1,0.1,0.1,0.1,0.186666666666667,0.1,3.13777777777778,0.1,3.40965740142211,0.448067226890756,0.106666666666667,0.1,0.1,0.1,0.1,5.42,0.1,0.13,0.21,0.1,0.1,0.1,0.134794520547945
2021-03-21,0.707621493777192,0.1,0.1,0.186236259277485,0.1,0.1,0.1,0.751744151704958,10.0734126984127,0.102222222222222,0.1,0.1,0.100779220779221,0.1,0.114831804420845,0.211704146352548,0.100779220779221,0.1,0.1,0.1,0.1,0.1,0.108584474885844,0.1,0.690882352941176,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.111515527950311,0.1,0.446129525471991,0.232927170242238,0.1,0.1,0.1,0.1,0.158888888888889,0.1,4.29611111111111,0.1,3.24372333548804,0.483232062055592,0.106666666666667,0.1,0.1,0.1,0.1,5.37,0.1,0.1,0.2,0.100779220779221,0.1,0.1,0.135573741327166
2021-03-22,0.763311496658207,0.1,0.1,0.2063745479551,0.1,0.1,0.1,0.755188933873144,10.6928571428571,0.1,0.1,0.1,0.100779220779221,0.1,0.112853782442824,0.20625137127952,0.100779220779221,0.1,0.1,0.1,0.1,0.1,0.108584474885844,0.1,0.748529411764706,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.110086956521739,0.1,0.429437356881088,0.252790850865413,0.1,0.1,0.1,0.1,0.161111111111111,0.1,2.85833333333333,0.1,3.43868131868132,0.486593406593407,0.115238095238095,0.1,0.1,0.1,0.1,5.57,0.1,0.1,0.2,0.101032385336183,0.1,0.1,0.135573741327166
